,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact
2914,NE Shaver west of 122nd Ave (Parkrose HS),45.5517567,-122.5398468,Burgers,Wendy's,1.5,50,4323 Ne 122nd Ave,(503) 251-2791
2915,NE Shaver west of 122nd Ave (Parkrose HS),45.5517567,-122.5398468,Pizza,Uncle Vinny's Pizza,3.5,62,12424 NE Sandy Blvd,(503) 254-7930
2916,NE Shaver west of 122nd Ave (Parkrose HS),45.5517567,-122.5398468,Sports Bars,Katie's Backyard,3.5,19,11307 NE Sandy Blvd,(503) 254-2235
2917,NE Shaver west of 122nd Ave (Parkrose HS),45.5517567,-122.5398468,Coffee & Tea,Brewed Life,5.0,1,4242 NE 122nd Ave,(503) 251-2962
2918,NE Shaver west of 122nd Ave (Parkrose HS),45.5517567,-122.5398468,Tobacco Shops,Vape Lounge at Tobacco Land,4.0,15,11626 NE Sandy Blvd,(503) 206-4393
2919,NE Shaver west of 122nd Ave (Parkrose HS),45.5517567,-122.5398468,Coffee & Tea,Twin Perks,4.5,8,11941 NE Sandy Blvd,(503) 123-4567
2920,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Cocktail Bars,Keys Lounge,4.5,112,533 NE Killingsworth St,(503) 719-7409
2921,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Tacos,Pig Patas Tacos,4.5,216,445 NE Killingsworth St,(971) 266-8465
2922,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Thai,Hat Yai,4.5,705,1605 NE Killingsworth St,(503) 764-9701
2923,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Breweries,Old Town Brewing,4.0,140,5201 NE M L King Blvd,(503) 200-5988
2924,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Food Trucks,The Original Halibuts,4.5,147,625 NE Killingsworth St,(503) 421-2827
2925,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Food Trucks,Twirling Bird,5.0,75,625 NE Killingsworth,(971) 220-5867
2926,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Turkish,PDX Dönerländ,4.5,119,625 NE Killingsworth St,(971) 220-5867
2927,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Ethiopian,Aberus Ethiopian Restaurant,4.5,154,438 NE Killingsworth St,(503) 284-6434
2928,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Modern European,Swiss Hibiscus,5.0,580,4950 NE 14th Ave,(503) 477-9224
2929,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Performing Arts,Curious Comedy Theater,4.5,119,5225 NE Martin Luther King Blvd,(503) 477-9477
2930,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,New American,Tin Shed Garden Cafe,4.5,1996,1438 NE Alberta St,(503) 288-6966
2931,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Vegan,The Bye and Bye,4.0,928,1011 NE Alberta St,(503) 288-6966
2932,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Sushi Bars,Rollin' Fresh,3.5,114,1027 NE Alberta St,(971) 727-4279
2933,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Cocktail Bars,Cereus PDX,4.5,71,1465 NE Prescott St,(503) 894-8125
2934,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Korean,Honey Spicy,4.5,44,714 NE Killingsworth St,(503) 954-1236
2935,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Mexican,Tamale Boy,4.5,480,1764 NE Dekum St,(503) 206-8022
2936,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Indian,Masala Lab,4.0,29,5237 NE Martin Luther King Jr Blvd,(503) 206-8022
2937,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Mexican,El Goloso PDX,5.0,4,625 NE Killingsworth St,(503) 974-4652
2938,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Chicken Wings,Alberta Street Market,4.5,109,909 NE Alberta St,(503) 282-2169
2939,NE Killingsworth at 6th Ave,45.5627673,-122.6598278,Barbeque,Podnah's Pit Barbecue,4.0,1593,1625 NE Killingsworth St,(503) 281-3700
2940,NE Alberta at 18th,45.5590714,-122.646602,Filipino,Grind Wit Tryz,4.5,484,2017 NE Alberta St,(971) 865-5160
2941,NE Alberta at 18th,45.5590714,-122.646602,Southern,Pine State Biscuits,4.5,4124,2204 NE Alberta St,(503) 477-6605
2942,NE Alberta at 18th,45.5590714,-122.646602,Bakeries,Petite Provence,4.5,1421,1824 NE Alberta St,(503) 284-6564
2943,NE Alberta at 18th,45.5590714,-122.646602,Italian,Gumba,4.5,481,1733 NE Alberta St,(503) 975-5951
2944,NE Alberta at 18th,45.5590714,-122.646602,Thai,Hat Yai,4.5,705,1605 NE Killingsworth St,(503) 764-9701
2945,NE Alberta at 18th,45.5590714,-122.646602,Coffee & Tea,Proud Mary Coffee,4.5,819,2012 NE Alberta St,(503) 208-3475
2946,NE Alberta at 18th,45.5590714,-122.646602,Chinese,Yang‘s Noodle,4.0,213,1625 NE Alberta St,(503) 546-7063
2947,NE Alberta at 18th,45.5590714,-122.646602,Sushi Bars,Zilla Sake,4.0,315,1806 NE Alberta St,(503) 288-8372
2948,NE Alberta at 18th,45.5590714,-122.646602,Breweries,Great Notion Brewing - Alberta,4.0,593,2204 NE Alberta St,(503) 548-4491
2949,NE Alberta at 18th,45.5590714,-122.646602,Pizza,Via Chicago,4.0,377,2013 NE Alberta Ave,(503) 719-6809
2950,NE Alberta at 18th,45.5590714,-122.646602,Modern European,Swiss Hibiscus,5.0,580,4950 NE 14th Ave,(503) 477-9224
2951,NE Alberta at 18th,45.5590714,-122.646602,Indian,Bollywood Theater,4.0,1045,2039 NE Alberta St,(971) 200-4711
2952,NE Alberta at 18th,45.5590714,-122.646602,Mediterranean,The Hilt,3.5,185,1934 NE Alberta St,(971) 255-1793
2953,NE Alberta at 18th,45.5590714,-122.646602,New American,Tin Shed Garden Cafe,4.5,1996,1438 NE Alberta St,(503) 288-6966
2954,NE Alberta at 18th,45.5590714,-122.646602,Ice Cream & Frozen Yogurt,Salt & Straw,4.5,1897,2035 NE Alberta St,(503) 908-5058
2955,NE Alberta at 18th,45.5590714,-122.646602,Bagels,Ben & Esthers Vegan Jewish Deli,4.5,63,1800 NE Alberta St,(503) 265-8470
2956,NE Alberta at 18th,45.5590714,-122.646602,Lounges,The Knock Back,4.5,197,2315 NE Alberta St,(503) 265-8470
2957,NE Alberta at 18th,45.5590714,-122.646602,Barbeque,Podnah's Pit Barbecue,4.0,1593,1625 NE Killingsworth St,(503) 281-3700
2958,NE Alberta at 18th,45.5590714,-122.646602,Mexican,RJ Skillets,5.0,156,2529 NE Alberta St,(503) 516-3849
2959,NE Alberta at 18th,45.5590714,-122.646602,Cocktail Bars,Cereus PDX,4.5,71,1465 NE Prescott St,(503) 894-8125
2960,NE Halsey at 102nd,45.5335216,-122.5582468,Thai,Siam Grill,4.0,232,10355 NE Halsey St,(503) 257-8899
2961,NE Halsey at 102nd,45.5335216,-122.5582468,Indian,Namaste Bazaar,4.0,109,10306 NE Halsey St,(503) 253-1380
2962,NE Halsey at 102nd,45.5335216,-122.5582468,Tacos,Muchas Gracias Mexican Food,3.0,106,1307 NE 102nd Ave,(503) 255-0222
2963,NE Halsey at 102nd,45.5335216,-122.5582468,Sports Bars,Applebee's Grill + Bar,2.5,121,10004 NE Halsey St,(503) 408-8088
2964,NE Halsey at 102nd,45.5335216,-122.5582468,Fast Food,Carl's Jr,2.5,37,1403 NE 102nd Ave,(503) 254-1985
2965,NE Halsey at 102nd,45.5335216,-122.5582468,Juice Bars & Smoothies,Jamba,4.0,26,1307 NE 102nd Ave,(503) 252-3233
2966,NE Halsey at 102nd,45.5335216,-122.5582468,Vietnamese,Koi Gardens Vietnamese Cuisine,4.5,125,10041 NE Glisan St,(503) 256-0217
2967,NE Halsey at 102nd,45.5335216,-122.5582468,American,McGillacuddy's Sports Bar,4.0,101,11133 NE Halsey St,(503) 257-2337
2968,NE Halsey at 102nd,45.5335216,-122.5582468,Coffee & Tea,Jet Black Coffee,4.5,139,11150 NE Weidler St,(503) 889-0739
2969,NE Halsey at 102nd,45.5335216,-122.5582468,Sports Bars,Bradford's Sports Lounge,3.0,49,10346 NE Halsey St,(503) 253-3660
2970,NE Halsey at 102nd,45.5335216,-122.5582468,Chicken Wings,Wingstop,2.5,40,1307 NE 102nd Ave,(971) 717-9464
2971,NE Halsey at 102nd,45.5335216,-122.5582468,Japanese,Ichi 15 Teriyaki,3.0,44,1307 NE 102nd Ave,(503) 256-8506
2972,NE Halsey at 102nd,45.5335216,-122.5582468,Mexican,El Indio,3.5,278,11114 NE Halsey St,(503) 253-1677
2973,NE Halsey at 102nd,45.5335216,-122.5582468,Donuts,Heavenly Donuts,3.5,130,504 NE 102nd Ave,(503) 253-4439
2974,NE Halsey at 102nd,45.5335216,-122.5582468,American,Boss Hawg's,3.5,90,617 NE 102nd Ave,(503) 252-4647
2975,NE Halsey at 102nd,45.5335216,-122.5582468,Sandwiches,Subway,3.0,17,10120 NE,(503) 254-4476
2976,NE Halsey at 102nd,45.5335216,-122.5582468,Burgers,McDonalds,1.5,29,1525 Ne 103rd Ave,(503) 256-9290
2977,NE Halsey at 102nd,45.5335216,-122.5582468,Sports Bars,108 Bar N Grill,4.0,37,10845 NE Halsey St,(503) 255-8833
2978,NE Halsey at 102nd,45.5335216,-122.5582468,American,Clamity Jae's,3.0,66,10805 NE Halsey St,(503) 257-4675
2979,NE Halsey at 102nd,45.5335216,-122.5582468,Parks,Gateway Discovery Park,4.0,7,10520 NE Halsey St,(971) 275-3081
2980,N Interstate Ave at Lombard,45.576983,-122.6819395,Peruvian,Casa Zoraya,4.5,188,841 N Lombard St,(503) 384-2455
2981,N Interstate Ave at Lombard,45.576983,-122.6819395,Italian,Fino - Bistro & Pizzeria,4.0,430,8225 N Denver Ave,(503) 286-2100
2982,N Interstate Ave at Lombard,45.576983,-122.6819395,Burgers,Swift and Union,4.0,465,8103 N Denver Ave,(503) 206-4281
2983,N Interstate Ave at Lombard,45.576983,-122.6819395,Cocktail Bars,Tiny Bubble Room,4.0,76,2025 N Lombard St,(503) 208-2660
2984,N Interstate Ave at Lombard,45.576983,-122.6819395,Mexican,Mi Burrito,4.5,238,819 N Lombard St,(503) 289-2260
2985,N Interstate Ave at Lombard,45.576983,-122.6819395,Japanese,Sushi One,4.0,146,6516 N Denver Ave,(503) 954-1311
2986,N Interstate Ave at Lombard,45.576983,-122.6819395,Chinese,Panda Express,3.0,67,1440 N. Lombard St.,(503) 283-2723
2987,N Interstate Ave at Lombard,45.576983,-122.6819395,Pubs,Parkside,5.0,76,2135 N Willis Blvd,(503) 719-6826
2988,N Interstate Ave at Lombard,45.576983,-122.6819395,Mexican,El Burrito Azteca,4.0,325,1942 N Rosa Parks Way,(503) 841-6667
2989,N Interstate Ave at Lombard,45.576983,-122.6819395,Mexican,Casa Maya Taqueria & Cantina,4.0,91,8233 N Denver Ave,(971) 279-2965
2990,N Interstate Ave at Lombard,45.576983,-122.6819395,Desserts,Hail Snail,5.0,36,6550 N Interstate Ave,(503) 893-2440
2991,N Interstate Ave at Lombard,45.576983,-122.6819395,Soul Food,Po' Shines Cafe De La Soul,3.5,454,8139 N Denver Ave,(503) 978-9000
2992,N Interstate Ave at Lombard,45.576983,-122.6819395,Coffee & Tea,Presso Coffee,4.5,169,2020 N Mcclellan St,(503) 953-0768
2993,N Interstate Ave at Lombard,45.576983,-122.6819395,American,Kenton Station,3.5,120,8303 N Denver Ave,(503) 286-9242
2994,N Interstate Ave at Lombard,45.576983,-122.6819395,Coffee & Tea,GrindHouse Coffee,4.5,82,1934 N Rosa Parks Way,(503) 286-9242
2995,N Interstate Ave at Lombard,45.576983,-122.6819395,Bars,Nite Hawk Cafe & Lounge,3.5,165,6423 N Interstate Ave,(503) 285-7177
2996,N Interstate Ave at Lombard,45.576983,-122.6819395,British,Emperor Georgiou's Tea Room,4.0,19,8237 N Denver Ave,(503) 567-7888
2997,N Interstate Ave at Lombard,45.576983,-122.6819395,Vietnamese,An An,4.5,39,8220 N Denver Ave,(503) 567-7888
2998,N Interstate Ave at Lombard,45.576983,-122.6819395,Italian,Sit Tite,4.5,13,6214 N Interstate,(503) 567-7888
2999,N Interstate Ave at Lombard,45.576983,-122.6819395,Vietnamese,Chi's Vietnamese & Thai Food,4.5,12,6550 N Interstate Ave,(503) 327-4587
3000,N Fremont at Interstate Ave,45.5477847,-122.6812779,Breweries,Stormbreaker Brewing,4.0,421,832 N Beech St,(971) 703-4516
3001,N Fremont at Interstate Ave,45.5477847,-122.6812779,Mexican,Por Qué No? Taqueria,4.0,1348,3524 N Mississippi Ave,(503) 467-4149
3002,N Fremont at Interstate Ave,45.5477847,-122.6812779,Pizza,Lovely's Fifty Fifty,4.5,491,4039 Mississippi Ave N,(503) 281-4060
3003,N Fremont at Interstate Ave,45.5477847,-122.6812779,Sushi Bars,Samurai Blue,4.0,377,3807 N Mississippi Ave,(503) 284-1020
3004,N Fremont at Interstate Ave,45.5477847,-122.6812779,Bars,Interurban,4.0,559,4057 N Mississippi Ave,(503) 284-6669
3005,N Fremont at Interstate Ave,45.5477847,-122.6812779,Pizza,Pinky's Pizza,4.5,281,3990 N Interstate Ave,(503) 288-4453
3006,N Fremont at Interstate Ave,45.5477847,-122.6812779,Italian,Tartuca,4.5,81,3951 N Mississippi Ave,(503) 477-8008
3007,N Fremont at Interstate Ave,45.5477847,-122.6812779,Food Trucks,Matt's BBQ,4.5,640,4233 N Mississippi Ave,(503) 504-0870
3008,N Fremont at Interstate Ave,45.5477847,-122.6812779,Thai,Mee Sen Thai Eatery,4.0,527,3924 N Mississippi Ave,(503) 445-1909
3009,N Fremont at Interstate Ave,45.5477847,-122.6812779,Southern,Miss Delta,3.5,989,3950 N Mississippi Ave,(503) 287-7629
3010,N Fremont at Interstate Ave,45.5477847,-122.6812779,Bars,The Rambler,4.0,238,4205 N Mississippi Ave,(503) 459-4049
3011,N Fremont at Interstate Ave,45.5477847,-122.6812779,American,Gravy,4.0,1622,3957 N Mississippi Ave,(503) 287-8800
3012,N Fremont at Interstate Ave,45.5477847,-122.6812779,Breakfast & Brunch,Broder Nord,4.0,475,3765 N Mississippi Ave,(503) 282-5555
3013,N Fremont at Interstate Ave,45.5477847,-122.6812779,Thai,Little Bloom Lao & Thai Cuisine,5.0,68,3505 N Mississippi Ave,(971) 813-9592
3014,N Fremont at Interstate Ave,45.5477847,-122.6812779,Pubs,Prost!,4.0,525,4237 N Mississippi Ave,(503) 954-2674
3015,N Fremont at Interstate Ave,45.5477847,-122.6812779,Mexican,Tamale Boy,4.5,169,668 N Russell St,(503) 477-6706
3016,N Fremont at Interstate Ave,45.5477847,-122.6812779,Lounges,Mississippi Pizza Pub & Atlantis Lounge,4.0,481,3552 N Mississippi Ave,(503) 288-3231
3017,N Fremont at Interstate Ave,45.5477847,-122.6812779,Local Flavor,Organic Beer Fest,4.0,19,1599 N Fremont St,(503) 288-3231
3018,N Fremont at Interstate Ave,45.5477847,-122.6812779,Soul Food,Southern Kitchen Pdx,4.5,47,3503 N Mississippi Ave,(971) 325-8701
3019,N Fremont at Interstate Ave,45.5477847,-122.6812779,Donuts,Blue Star Donuts,4.0,502,3753 N Mississippi Ave,(971) 254-4575
3020,SE Foster at 54th Ave,45.4950271,-122.6076627,Bars,Thunderbird,4.5,98,5339 SE Foster Rd,(971) 254-4575
3021,SE Foster at 54th Ave,45.4950271,-122.6076627,Thai,Siri Thai,4.5,499,5234 SE Powell Blvd,(503) 954-2330
3022,SE Foster at 54th Ave,45.4950271,-122.6076627,Bakeries,An Xuyen Bakery,4.5,527,5345 SE Foster Rd,(503) 788-0866
3023,SE Foster at 54th Ave,45.4950271,-122.6076627,Barbeque,Road Runner Barbeque,4.5,165,5205 SE Foster Rd,(503) 310-2728
3024,SE Foster at 54th Ave,45.4950271,-122.6076627,Mexican,Nayar Taqueria,4.5,328,5919 SE Foster Rd,(971) 888-4897
3025,SE Foster at 54th Ave,45.4950271,-122.6076627,Coffee & Tea,Yoonique Tea,4.0,144,5348 SE Foster Rd,(503) 719-4119
3026,SE Foster at 54th Ave,45.4950271,-122.6076627,Food Trucks,Thai Bungalow PDX,5.0,28,5205 SE Foster Rd,(206) 965-5655
3027,SE Foster at 54th Ave,45.4950271,-122.6076627,Pizza,Assembly Brewing,4.0,264,6112 SE Foster Rd,(971) 888-5973
3028,SE Foster at 54th Ave,45.4950271,-122.6076627,Lounges,Slingshot Lounge,4.0,281,5532 SE Center St,(503) 445-6649
3029,SE Foster at 54th Ave,45.4950271,-122.6076627,Soul Food,Popz place,4.5,12,5205 Southeast Foster Rd,(503) 406-0236
3030,SE Foster at 54th Ave,45.4950271,-122.6076627,Tacos,La Birria Republic,4.5,9,5205 SE Foster Rd,(503) 995-5296
3031,SE Foster at 54th Ave,45.4950271,-122.6076627,Vegan,Off The Griddle,4.5,951,6526 SE Foster Rd,(503) 764-9160
3032,SE Foster at 54th Ave,45.4950271,-122.6076627,Mexican,Cocina Los Girasoles,5.0,33,5902 SE Foster Rd,(503) 406-5842
3033,SE Foster at 54th Ave,45.4950271,-122.6076627,Vegan,Vegan Junk Food,3.5,60,5052 SE Foster Rd,(503) 946-8052
3034,SE Foster at 54th Ave,45.4950271,-122.6076627,Chinese,Powell's Seafood Restaurant,4.0,264,6633 SE Powell Blvd,(503) 775-3901
3035,SE Foster at 54th Ave,45.4950271,-122.6076627,American,The Trap Restaurant,3.5,51,3805 SE 52nd Ave,(503) 777-6009
3036,SE Foster at 54th Ave,45.4950271,-122.6076627,Vietnamese,Pho Hung - Portland,4.0,655,4717 SE Powell Blvd,(503) 775-3170
3037,SE Foster at 54th Ave,45.4950271,-122.6076627,Coffee & Tea,Speedboat Coffee,4.5,103,5115 SE Foster Rd,(503) 775-6622
3038,SE Foster at 54th Ave,45.4950271,-122.6076627,Mediterranean,Ishtar Gate,3.5,63,5222 SE Foster Rd,(503) 960-9624
3039,SE Foster at 54th Ave,45.4950271,-122.6076627,Breakfast & Brunch,Midpoint Food & Drink,4.5,184,3524 SE 52nd Ave,(503) 774-1164
3040,SE 96th Ave at Main,45.5140185,-122.5642134,Seafood,Mi Cava & Cocina,4.0,132,9722 SE Washington St,(971) 383-1779
3041,SE 96th Ave at Main,45.5140185,-122.5642134,Steakhouses,Sayler's Old Country Kitchen,4.0,897,10519 SE Stark St,(503) 252-4171
3042,SE 96th Ave at Main,45.5140185,-122.5642134,Breakfast & Brunch,Elmer's Restaurant,4.0,211,9660 SE Stark St,(503) 256-0333
3043,SE 96th Ave at Main,45.5140185,-122.5642134,Conveyor Belt Sushi,Sushi Sapporo,4.0,101,9738 SE Washington St,(503) 255-9922
3044,SE 96th Ave at Main,45.5140185,-122.5642134,Mediterranean,Grill On the Go,4.5,133,10175 SE Stark St,(503) 750-8021
3045,SE 96th Ave at Main,45.5140185,-122.5642134,Delis,Ozzie's Deli & Gyros,4.5,116,10000 SE Main St,(503) 255-4222
3046,SE 96th Ave at Main,45.5140185,-122.5642134,Dim Sum,Excellent Cuisine,4.0,136,8733 SE Division St,(503) 946-8830
3047,SE 96th Ave at Main,45.5140185,-122.5642134,Pubs,McMenamins Mall 205 Pub,3.0,166,9710 SE Washington St,(503) 254-5411
3048,SE 96th Ave at Main,45.5140185,-122.5642134,Italian,Olive Garden Italian Restaurant,3.5,213,9830 SE Washington St,(503) 258-0763
3049,SE 96th Ave at Main,45.5140185,-122.5642134,Sushi Bars,Fujiyama Sushi Bar,3.5,156,10308 SE Washington St,(503) 764-9044
3050,SE 96th Ave at Main,45.5140185,-122.5642134,Coffee & Tea,Coffee's On,4.0,40,9738 SE Washington St,(503) 408-0305
3051,SE 96th Ave at Main,45.5140185,-122.5642134,Dim Sum,Pure Spice Restaurant,3.5,369,2446 SE 87th Ave,(503) 772-1808
3052,SE 96th Ave at Main,45.5140185,-122.5642134,Burgers,Red Robin Gourmet Burgers and Brews,2.5,193,9880 SE Washington St,(503) 257-2900
3053,SE 96th Ave at Main,45.5140185,-122.5642134,Mexican,Los Arcos Mexican Food,4.0,37,102ND And Stark,(503) 737-7640
3054,SE 96th Ave at Main,45.5140185,-122.5642134,Japanese,Soy GRILL TERIYAKI,3.5,63,9738 SE Washington St,(503) 254-4545
3055,SE 96th Ave at Main,45.5140185,-122.5642134,Bubble Tea,Cha Ya Kitchen,5.0,15,10175 SE Stark St,(503) 810-9678
3056,SE 96th Ave at Main,45.5140185,-122.5642134,Mexican,Taqueria Antojitos Yucateco,4.5,70,10175 SE Stark St,(503) 867-2328
3057,SE 96th Ave at Main,45.5140185,-122.5642134,Thai,Thai Garden,4.0,184,10175 SE Stark St,(503) 887-5935
3058,SE 96th Ave at Main,45.5140185,-122.5642134,Golf,GOLFTEC Southeast Portland,4.0,5,1034 SE 96th Ave,(503) 281-1842
3059,SE 96th Ave at Main,45.5140185,-122.5642134,Pizza,Stark Street Pizza Company,3.5,243,9234 SE Stark St,(503) 255-2364
3060,NE 99th at Multnomah St,45.5311,-122.56249,Tacos,Muchas Gracias Mexican Food,3.0,106,1307 NE 102nd Ave,(503) 255-0222
3061,NE 99th at Multnomah St,45.5311,-122.56249,Thai,Siam Grill,4.0,232,10355 NE Halsey St,(503) 257-8899
3062,NE 99th at Multnomah St,45.5311,-122.56249,Indian,Namaste Bazaar,4.0,109,10306 NE Halsey St,(503) 253-1380
3063,NE 99th at Multnomah St,45.5311,-122.56249,Vietnamese,Koi Gardens Vietnamese Cuisine,4.5,125,10041 NE Glisan St,(503) 256-0217
3064,NE 99th at Multnomah St,45.5311,-122.56249,Sports Bars,Applebee's Grill + Bar,2.5,121,10004 NE Halsey St,(503) 408-8088
3065,NE 99th at Multnomah St,45.5311,-122.56249,Juice Bars & Smoothies,Jamba,4.0,26,1307 NE 102nd Ave,(503) 252-3233
3066,NE 99th at Multnomah St,45.5311,-122.56249,American,Boss Hawg's,3.5,90,617 NE 102nd Ave,(503) 252-4647
3067,NE 99th at Multnomah St,45.5311,-122.56249,Donuts,Heavenly Donuts,3.5,130,504 NE 102nd Ave,(503) 253-4439
3068,NE 99th at Multnomah St,45.5311,-122.56249,Japanese,Ichi 15 Teriyaki,3.0,44,1307 NE 102nd Ave,(503) 256-8506
3069,NE 99th at Multnomah St,45.5311,-122.56249,Sports Bars,108 Bar N Grill,4.0,37,10845 NE Halsey St,(503) 255-8833
3070,NE 99th at Multnomah St,45.5311,-122.56249,American,Clamity Jae's,3.0,66,10805 NE Halsey St,(503) 257-4675
3071,NE 99th at Multnomah St,45.5311,-122.56249,Fast Food,Carl's Jr,2.5,37,1403 NE 102nd Ave,(503) 254-1985
3072,NE 99th at Multnomah St,45.5311,-122.56249,Chicken Wings,Wingstop,2.5,40,1307 NE 102nd Ave,(971) 717-9464
3073,NE 99th at Multnomah St,45.5311,-122.56249,Coffee & Tea,Starbucks,1.0,2,1111 NE 102nd Ave,(503) 255-5665
3074,NE 99th at Multnomah St,45.5311,-122.56249,Sandwiches,Subway,3.0,17,10120 NE,(503) 254-4476
3075,NE 99th at Multnomah St,45.5311,-122.56249,Bakeries,Russian Elegance Food,4.0,22,10121 NE Glisan St,(503) 262-6733
3076,NE 99th at Multnomah St,45.5311,-122.56249,Sports Bars,Bradford's Sports Lounge,3.0,49,10346 NE Halsey St,(503) 253-3660
3077,NE 99th at Multnomah St,45.5311,-122.56249,Coffee & Tea,Brew Line Coffee,3.0,5,1101 NE 99th,(760) 271-2393
3078,NE 99th at Multnomah St,45.5311,-122.56249,Barbeque,Bark-B-Que,5.0,2,10625 NE Halsey St,(760) 271-2393
3079,NE 99th at Multnomah St,45.5311,-122.56249,Burgers,McDonalds,1.5,29,1525 Ne 103rd Ave,(503) 256-9290
3080,Cully Park,45.5653576,-122.5887471,Beer Gardens,Cully Central,4.5,212,4579 NE Cully Blvd,(503) 206-8911
3081,Cully Park,45.5653576,-122.5887471,Street Vendors,Khao Niew - Lao Street Food,4.5,100,4579 NE Cully Blvd,(503) 206-8911
3082,Cully Park,45.5653576,-122.5887471,Breakfast & Brunch,Airport Cafe,4.5,70,6135 NE 80th Ave,(503) 253-5609
3083,Cully Park,45.5653576,-122.5887471,American,Lakeside Bar & Grill,4.0,76,6233 NE 78th Ct,(503) 251-2000
3084,Cully Park,45.5653576,-122.5887471,Empanadas,Angel Food & Fun,4.5,189,5135 NE 60th Ave,(503) 287-7909
3085,Cully Park,45.5653576,-122.5887471,Parks,Cully Park,4.5,10,5810 NE 72nd Ave,(503) 287-7909
3086,Cully Park,45.5653576,-122.5887471,Golf,Colwood Golf Center,3.5,36,7313 NE Columbia Blvd,(503) 254-5515
3087,Cully Park,45.5653576,-122.5887471,Ethiopian,Gebeta Ethiopian bar & restaurant,5.0,24,7620 NE Killingsworth St,(503) 320-0589
3088,Cully Park,45.5653576,-122.5887471,Mexican,Taqueria Mendoza,4.5,15,6010 NE Killingsworth,(503) 320-0589
3089,Cully Park,45.5653576,-122.5887471,Salad,Brenner's Restaurant,4.0,29,7025 NE Alderwood Rd,(503) 255-2700
